MBML021589	230196707	4359587	https://reflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ResultadoDaConsultaRelatorioFigura.do?idFigura=230196707&idTestemunho=4359587 
MBML019069	230196689	4358393	https://reflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ResultadoDaConsultaRelatorioFigura.do?idFigura=230196689&idTestemunho=4358393 
MBML020289	230196699	4358983	https://reflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ResultadoDaConsultaRelatorioFigura.do?idFigura=230196699&idTestemunho=4358983 
MBML018974	230196687	4358344	https://reflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ResultadoDaConsultaRelatorioFigura.do?idFigura=230196687&idTestemunho=4358344 
MBML001718	230196595	4357425	https://reflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ResultadoDaConsultaRelatorioFigura.do?idFigura=230196595&idTestemunho=4357425 
MBML001759	230196603	4357648	https://reflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ResultadoDaConsultaRelatorioFigura.do?idFigura=230196603&idTestemunho=4357648 
MBML009862	230196633	4376158	https://reflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ResultadoDaConsultaRelatorioFigura.do?idFigura=230196633&idTestemunho=4376158 
MBML011961	230196641	4355139	https://reflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ResultadoDaConsultaRelatorioFigura.do?idFigura=230196641&idTestemunho=4355139 
MBML001719	230196597	4357428	https://reflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ResultadoDaConsultaRelatorioFigura.do?idFigura=230196597&idTestemunho=4357428 
MBML001780	230196607	4357832	https://reflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ResultadoDaConsultaRelatorioFigura.do?idFigura=230196607&idTestemunho=4357832 
MBML001781	230196609	4357840	https://reflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ResultadoDaConsultaRelatorioFigura.do?idFigura=230196609&idTestemunho=4357840 
